"","default","student","balance","income"
"8665","No","Yes","562.83769826414","25068.046447789"
"8666","No","Yes","448.24321069072","23540.891027439"
"8667","No","Yes","1134.6965724664","20068.018545643"
"8668","No","No","1649.2116069367","42148.743879537"
"8669","No","Yes","817.67664670775","22339.885414547"
"8670","No","Yes","948.15130260993","18107.357152873"
"8671","No","Yes","1180.0180862323","19871.206744071"
"8672","No","No","761.18765883663","54681.828389857"
"8673","No","No","420.49583185568","58264.205816867"
"8674","No","Yes","1841.4085338139","18000.70468034"
"8675","No","No","102.72144113155","13719.356874503"
"8676","No","No","265.59284588933","24833.341594232"
"8677","No","No","1558.86107533","45255.96711306"
"8678","No","Yes","220.65953339965","20148.579758496"
"8679","No","No","325.87013145959","35015.268969478"
"8680","No","No","1272.4773858983","42671.318585791"
"8681","No","No","906.23109708432","46715.234683525"
"8682","No","No","1070.8100481704","35979.470144555"
"8683","No","Yes","0","15572.021263112"
"8684","No","No","722.13348676788","22669.239804067"
"8685","No","No","1453.2928721261","43370.757885091"
"8686","No","No","1207.2878520836","33671.459500489"
"8687","No","No","1118.2199230073","32632.913072669"
"8688","No","No","1281.9215726881","56778.41538932"
"8689","No","Yes","878.99839355235","12054.859038834"
"8690","No","No","735.10333767053","51403.715969849"
"8691","No","No","914.34108234199","43460.166379083"
"8692","No","No","4.1511116450768","22722.222037925"
"8693","No","No","1063.5923292372","38057.333570784"
"8694","No","No","331.84282768951","37264.694821882"
"8695","No","No","838.57890475382","43501.257530734"
"8696","No","No","418.29964276571","49670.02198153"
"8697","No","No","538.94273168619","23289.280460407"
"8698","No","Yes","2133.745480941","19675.507586146"
"8699","No","No","1651.3225527441","34024.663682851"
"8700","No","Yes","1152.973271876","13036.066709153"
"8701","No","Yes","1065.256355418","16658.94724463"
"8702","No","No","486.65263992206","30838.629697034"
"8703","No","Yes","770.82666650972","18896.728996789"
"8704","No","No","1202.4634888229","42818.643107349"
"8705","No","No","323.80010143612","34576.492033522"
"8706","Yes","No","2062.8706284492","30839.18067306"
"8707","No","No","1058.2843316214","39314.513470209"
"8708","No","No","796.02505331052","38443.896413458"
"8709","No","Yes","1379.7700166326","15509.409398265"
"8710","No","No","1201.3324891043","23969.451819827"
"8711","No","No","1114.1160074386","40359.967206157"
"8712","No","No","821.60710228537","50689.193216443"
"8713","No","No","1079.965765152","43215.805804776"
"8714","No","Yes","662.99536303253","12008.33574187"
"8715","No","Yes","1343.7015490872","27168.408217962"
"8716","No","Yes","553.45573679255","21358.42066463"
"8717","No","No","472.95405502977","63759.787033535"
"8718","No","Yes","1806.551672286","17648.197600088"
"8719","No","Yes","855.22699592374","15348.706660703"
"8720","No","Yes","790.55432859871","20568.827242467"
"8721","No","No","1380.1440320142","48087.825053096"
"8722","No","No","1522.5308015488","30765.563796311"
"8723","No","Yes","967.34904728104","14725.140911862"
"8724","No","Yes","886.22114040415","12796.05899381"
"8725","Yes","No","1323.6281422073","18820.79496906"
"8726","No","No","1351.325422698","46663.392205949"
"8727","No","No","294.01879031285","59128.503404491"
"8728","No","No","1756.0507163676","52497.585603651"
"8729","No","No","439.49636401216","46784.944812927"
"8730","No","No","725.78329190466","35503.644207973"
"8731","No","No","1049.9467684387","43172.327189779"
"8732","No","No","1138.6288594242","36978.459378925"
"8733","No","No","568.22425455657","39873.242846633"
"8734","No","No","0","43160.324200842"
"8735","No","No","572.66585756611","42285.285295693"
"8736","No","No","1270.3931781166","43032.271586556"
"8737","No","No","1444.4321045013","19153.342728745"
"8738","Yes","No","1926.5990821271","59224.452758995"
"8739","No","No","101.99345572498","27909.631039019"
"8740","No","No","547.17497493296","36969.00322562"
"8741","No","No","907.63310399048","28577.096550199"
"8742","No","No","282.88921770156","42132.073812702"
"8743","No","Yes","811.96504517271","12853.175607259"
"8744","No","Yes","1305.1044525806","20573.553868773"
"8745","No","Yes","533.91654291841","21390.686617929"
"8746","No","Yes","1420.5961395038","20197.811534731"
"8747","No","No","89.312924096944","39915.453590842"
"8748","No","No","839.04092004544","36665.701459326"
"8749","No","No","522.15345763795","40717.162521939"
"8750","No","No","488.72112625366","46503.166146033"
"8751","No","Yes","983.26850299347","24554.271563051"
"8752","No","No","442.66590058484","43991.812369438"
"8753","No","Yes","977.58937204977","17637.734197884"
"8754","No","Yes","317.26799981011","17801.537222352"
"8755","No","No","1033.7566582361","21837.242832731"
"8756","No","No","629.32018323478","52089.633050086"
"8757","No","No","1328.3341034674","39877.612457162"
"8758","No","Yes","1486.3772996012","19164.350399631"
"8759","No","No","760.55329349048","19957.839136101"
"8760","No","Yes","1204.2414702326","19302.90147641"
"8761","No","Yes","1367.7865145273","12449.27903567"
"8762","No","No","226.29922537111","34305.256078124"
"8763","No","No","902.41639524231","37905.631475806"
"8764","No","No","462.00428955274","33157.362197619"
"8765","No","No","1072.3793647357","19958.54399237"
"8766","No","No","424.0481899947","25081.84300618"
"8767","No","No","846.13129477252","29812.08770392"
"8768","No","Yes","951.58853631512","12163.184846355"
"8769","No","No","1079.8232987198","44390.716053853"
"8770","No","Yes","1395.6689865878","21374.592119546"
"8771","No","No","828.88954519589","52560.907351965"
"8772","No","No","829.8842620654","40749.787433403"
"8773","No","No","1626.1694187439","32827.70285858"
"8774","No","No","1057.633173633","37229.807312071"
"8775","No","No","729.22599085997","35633.502916728"
"8776","No","Yes","154.87553155476","20685.457421841"
"8777","No","No","1583.096100745","15350.456046283"
"8778","No","No","0","40766.695340293"
"8779","No","No","528.5692049466","42249.356999947"
"8780","No","No","809.10467398128","24820.525589377"
"8781","No","Yes","132.10455874812","20065.722478815"
"8782","No","Yes","2149.3368116539","15093.827527253"
"8783","No","No","497.72578516961","26591.113170886"
"8784","No","No","489.16556068041","26875.723739755"
"8785","No","Yes","596.53925603856","9518.8323320723"
"8786","No","Yes","1883.0654560474","23989.892455686"
"8787","No","Yes","748.05922826594","17362.807460948"
"8788","No","No","1046.9181213387","42376.502170849"
"8789","No","No","310.13022388333","37697.220190328"
"8790","No","Yes","1065.5210761504","21129.234463777"
"8791","No","Yes","1097.0674807878","20564.125798216"
"8792","No","No","1154.858678396","57640.916961809"
"8793","Yes","No","2049.0298451449","52568.908807149"
"8794","No","No","1398.6524673521","34194.082402249"
"8795","No","No","130.34682248314","53852.755086508"
"8796","No","No","1400.1631868846","52343.477177542"
"8797","No","No","0","51740.421599271"
"8798","No","Yes","552.33423955957","21262.566358793"
"8799","No","No","0","58233.020960533"
"8800","No","No","246.63654529302","18953.671937326"
"8801","No","No","0","38249.982375697"
"8802","No","Yes","655.51012629391","15771.492429836"
"8803","No","Yes","100.35543295422","13940.602664098"
"8804","No","Yes","1103.0035654921","25385.601939834"
"8805","No","Yes","928.23341150467","20932.692059153"
"8806","No","No","509.31779858681","18221.146558472"
"8807","No","Yes","420.25706390902","24703.998049106"
"8808","No","No","307.73056259032","48123.551048948"
"8809","No","No","733.07608674838","40056.100365338"
"8810","No","No","851.56465993138","33211.175501322"
"8811","No","No","1300.3371816888","47580.543825705"
"8812","No","Yes","203.9661270219","16433.674294977"
"8813","No","Yes","1557.525571428","17132.312357933"
"8814","No","No","0","41359.891609244"
"8815","No","No","1136.4550313511","47721.273706907"
"8816","No","No","986.18154380942","34780.954391409"
"8817","No","No","452.82710772566","62912.444339341"
"8818","No","No","775.49355946819","46025.870800311"
"8819","No","Yes","926.0781635813","17660.807240727"
"8820","No","No","1074.9912673089","27834.790036009"
"8821","No","No","844.46547910588","44518.39527074"
"8822","No","No","391.55835802556","45822.524356592"
"8823","No","Yes","1283.0285557072","15638.006590941"
"8824","No","Yes","1343.2435165488","7032.0600089306"
"8825","No","Yes","1049.4200360763","15815.343974912"
"8826","No","Yes","728.98583820566","17360.522995027"
"8827","No","Yes","1203.1032564331","19967.863098697"
"8828","No","No","221.33485646103","31764.202910344"
"8829","No","No","149.22321875577","36550.333463573"
"8830","No","No","474.62837482576","28182.97556855"
"8831","No","Yes","962.46653643866","14606.09005928"
"8832","No","No","1166.2131855368","36324.678860887"
"8833","Yes","Yes","2207.5990538664","19780.76351858"
"8834","No","Yes","1244.923510986","24291.407983442"
"8835","No","No","913.45359921055","52793.180248431"
"8836","Yes","No","1315.558765439","35456.696051283"
"8837","No","No","80.71492577305","37651.567826129"
"8838","No","Yes","745.22114123658","24689.518481532"
"8839","No","No","1505.0940829015","43036.121152472"
"8840","No","Yes","903.43881196871","13028.150862605"
"8841","No","No","250.98882035962","33568.531554866"
"8842","No","No","857.15074231929","34691.322178473"
"8843","No","No","92.975688558949","49608.586439282"
"8844","No","No","1363.3103788042","35387.698921241"
"8845","No","No","146.89715274216","41872.172519074"
"8846","No","Yes","2014.4976475738","15728.93807223"
"8847","No","No","1112.4685239758","43201.52049122"
"8848","No","Yes","237.16358636662","25219.983059092"
"8849","No","No","1018.3667900265","47723.326784142"
"8850","No","No","150.30238568461","39730.16503358"
"8851","No","No","1074.1240403191","47517.866924232"
"8852","No","No","0","30098.421541843"
"8853","No","Yes","1205.9450405362","12950.81642991"
"8854","No","Yes","713.24639338094","20549.851899935"
"8855","No","No","1351.8529658456","40177.95896223"
"8856","No","No","254.72805789755","53696.832200196"
"8857","No","Yes","842.25598740882","23310.228861029"
"8858","No","No","390.98082354282","47083.431497295"
"8859","No","Yes","639.46830362075","12323.349841159"
"8860","No","Yes","514.33498725628","27443.975249874"
"8861","No","No","791.66334177458","48127.626139615"
"8862","No","Yes","1204.917904421","11339.156769128"
"8863","No","No","1000.5254382131","53680.983739222"
"8864","No","Yes","810.30801241756","16248.455545567"
"8865","No","No","797.86539327163","43717.068411206"
"8866","No","No","0","46461.320119347"
"8867","No","No","990.14477228761","48040.601891992"
"8868","No","Yes","284.05055196139","15352.359781441"
"8869","No","No","1080.3212811841","48226.72970274"
"8870","No","No","1433.9923268782","19864.975375759"
"8871","No","No","792.97406774104","28674.670626009"
"8872","No","No","1351.957437192","24136.071947686"
"8873","No","No","528.67684481996","39925.184736141"
"8874","No","No","692.05282238867","39586.849017199"
"8875","No","No","1085.5202348731","36746.3203519"
"8876","No","No","567.70417833616","50643.316217958"
"8877","No","No","1190.061303293","41965.879949659"
"8878","No","Yes","289.35694735393","15715.500652228"
"8879","No","No","1440.1329269194","28370.104323969"
"8880","No","No","373.17888641786","30826.075024548"
"8881","No","No","733.20056907891","38592.042022293"
"8882","No","Yes","1095.6120021489","10450.744878607"
"8883","No","No","1117.629703698","61940.015777465"
"8884","No","No","505.01512811159","43658.813144044"
"8885","No","Yes","230.15916868585","24776.693148411"
"8886","No","No","586.77565040087","32622.376138409"
"8887","No","Yes","513.79767768116","15540.454383563"
"8888","No","Yes","1212.7566620283","13722.900826077"
"8889","No","No","578.48364660254","45066.207330276"
"8890","No","No","1229.5203015589","59755.030124389"
"8891","No","Yes","1829.9099412937","21018.960116483"
"8892","No","Yes","973.2644799972","16984.61075572"
"8893","No","No","690.64034244777","26989.394352793"
"8894","No","No","781.66778591541","49427.517721164"
"8895","No","No","652.20276137554","36348.296235823"
"8896","No","No","762.92319767757","50293.87225367"
"8897","No","Yes","843.64243150167","17992.317167515"
"8898","No","Yes","1316.2109831173","16327.625982002"
"8899","No","Yes","559.90318257781","9357.759248279"
"8900","No","No","355.03006574194","52926.777763045"
"8901","No","No","1635.2029020013","31541.094039298"
"8902","No","No","696.89569316602","63952.313493506"
"8903","No","No","444.0427026864","47857.714612221"
"8904","No","No","1585.5250890915","49011.415667203"
"8905","No","No","1322.0809830351","48906.518324164"
"8906","No","No","941.74163228861","34559.646542357"
"8907","No","Yes","1426.0141773648","20779.678934097"
"8908","Yes","Yes","1359.2139474325","25548.487409987"
"8909","No","No","1504.5693858915","36697.401985921"
"8910","No","No","48.265640315555","32081.09229782"
"8911","No","No","0","47393.328688244"
"8912","No","Yes","802.36926707157","18999.525292326"
"8913","No","No","600.93909025164","43846.208893182"
"8914","No","No","1440.0257126589","41814.803841708"
"8915","No","Yes","1184.2044431377","23235.656786386"
"8916","No","No","31.862065373633","33702.651129798"
"8917","No","No","580.37905612658","55724.271226026"
"8918","No","Yes","591.98646989544","8815.1763760225"
"8919","No","No","915.59200937086","37720.187273707"
"8920","Yes","No","2006.9861730126","50033.533152948"
"8921","No","Yes","1216.5862503291","18140.623993437"
"8922","No","No","970.92555219897","46051.868374837"
"8923","No","No","664.71894351335","36998.566014066"
"8924","No","No","873.87960856492","46203.909550244"
"8925","No","No","444.28140012987","56881.206566497"
"8926","No","No","641.76044811441","44857.701229935"
"8927","No","Yes","1106.3236941682","21202.030075019"
"8928","No","No","616.55464979719","46107.207929628"
"8929","No","No","1164.3621402654","38759.730551377"
"8930","No","No","828.66281175819","28427.670293032"
"8931","No","No","23.298331811422","37975.538979291"
"8932","No","No","717.43442018268","45267.819845936"
"8933","No","No","167.58415669188","49087.25569463"
"8934","No","No","821.85329264484","35358.392735763"
"8935","No","No","769.66670189991","39401.475060151"
"8936","No","No","0","37343.416807468"
"8937","No","No","1038.7002658579","33783.71421564"
"8938","No","Yes","1050.1513326926","16963.812691089"
"8939","No","Yes","927.63210064731","20640.774104926"
"8940","No","No","1014.7226287056","38780.789716512"
"8941","No","Yes","1391.4415971628","11685.6454285"
"8942","No","No","290.48306701999","47724.239760107"
"8943","No","No","656.43494366587","26551.600902243"
"8944","No","No","1456.6429369192","24089.095341186"
"8945","No","Yes","1240.7240122254","19702.799499122"
"8946","No","No","636.6060454593","31870.551472883"
"8947","No","No","1665.036973027","48295.525150538"
"8948","No","No","825.95594465221","31661.625986106"
"8949","No","No","0","61608.532045583"
"8950","No","Yes","1152.1244189879","18644.400043963"
"8951","No","Yes","711.03987530414","22000.106564877"
"8952","No","No","1221.0831226742","29370.584913135"
"8953","No","No","781.29170258904","36744.568263406"
"8954","No","No","0","41671.20946103"
"8955","No","No","919.30013608099","33866.363376809"
"8956","No","No","155.98991694097","50135.8501709"
"8957","No","No","0","42616.601572784"
"8958","No","Yes","1520.8516447536","20044.081499376"
"8959","No","No","407.32153816403","38285.414914109"
"8960","No","No","555.22995118937","22788.96808251"
"8961","No","No","705.19717676204","35864.011721616"
"8962","No","Yes","916.12897063954","28839.58373291"
"8963","No","No","1083.2811870444","45260.416679958"
"8964","No","Yes","771.13326139628","20655.07107425"
"8965","No","No","1700.2949761481","53844.578986439"
"8966","No","No","679.26680477367","36694.750262629"
"8967","No","No","762.99149069428","44162.362894613"
"8968","No","Yes","1196.5369959758","25651.53638149"
"8969","No","No","627.38375958553","47489.283081143"
"8970","No","Yes","1175.7990568146","18178.081933688"
"8971","No","No","660.20057122979","33598.089137525"
"8972","No","Yes","822.62532426516","10923.381676727"
"8973","No","No","842.40753912261","38161.738661617"
"8974","No","No","1248.3996847802","41555.810987649"
"8975","No","Yes","1405.8766538056","27071.322496909"
"8976","No","No","419.7020001307","44989.762848988"
"8977","No","Yes","91.733946503422","19153.728433778"
"8978","No","No","157.00345323447","50131.878880608"
"8979","No","No","666.52995065078","51876.489652572"
"8980","No","No","806.78124107941","55735.549195944"
"8981","No","No","0","44754.248880889"
"8982","No","No","1378.2664361038","40228.934167873"
"8983","No","No","354.21639097172","25427.054432625"
"8984","No","No","596.18268888908","55591.058918756"
"8985","No","No","102.46986291074","44600.431973921"
"8986","No","No","637.21699943289","48461.90943715"
"8987","No","No","1274.7965502637","18044.82312229"
"8988","No","No","403.04148144393","29200.983762023"
"8989","No","No","619.51517390289","53747.549135202"
"8990","No","No","1111.6907664099","31059.462643917"
"8991","No","No","1235.4857679635","29992.185950678"
"8992","No","No","850.38556838025","45530.377057262"
"8993","Yes","Yes","2352.0549493152","24067.548104057"
"8994","No","No","1518.3525145751","53971.730592668"
"8995","No","No","0","47935.283197733"
"8996","No","No","541.94400179807","37640.300260416"
"8997","No","Yes","1401.1936090506","17688.856465936"
"8998","No","No","329.46568434692","46028.015452835"
"8999","No","No","530.09382052284","21736.809818696"
"9000","No","No","0","27455.908997705"
"9001","No","No","1112.0641399596","27694.721267739"
"9002","No","No","291.07614125852","23479.613434745"
"9003","No","No","1133.4149388708","36456.949026157"
"9004","No","Yes","488.95701207642","15912.304579747"
"9005","No","No","926.54789943905","25363.014635554"
"9006","No","No","783.79756331591","33151.567243223"
"9007","No","Yes","246.08181899701","20046.77245782"
"9008","No","Yes","860.91773063607","11575.702187081"
"9009","No","No","1838.1948610697","32308.024036755"
"9010","No","Yes","918.82888814509","16110.990462792"
"9011","No","No","1040.1056650853","16905.457937098"
"9012","No","No","951.62022596367","41689.568372973"
"9013","No","No","749.11473964368","46478.105157545"
"9014","No","No","70.185477656607","36216.963526465"
"9015","No","No","1002.3512182151","43048.169915194"
"9016","No","No","948.7053930275","14095.809610144"
"9017","No","No","983.61901579623","24666.6828329"
"9018","No","Yes","0","16156.029121681"
"9019","No","Yes","1209.3841983712","12830.832835106"
"9020","No","No","527.17278491371","28931.128276333"
"9021","No","No","671.7654800062","40907.80810171"
"9022","No","No","807.29453070076","49367.775926955"
"9023","No","Yes","1189.4647404608","17287.639206142"
"9024","No","No","612.10792157668","31367.713080155"
"9025","No","No","1.9807344407628","42380.874850479"
"9026","No","No","507.90752643542","45727.76852889"
"9027","No","No","1678.1184657295","41813.892343612"
"9028","No","No","0","51054.569023453"
"9029","No","Yes","378.67217485081","14328.311885511"
"9030","No","Yes","1202.7607108354","20973.259653246"
"9031","No","Yes","1038.5409970893","21839.720028992"
"9032","No","No","333.18005747243","29400.477847266"
"9033","No","No","1322.2517605997","43802.627239106"
"9034","No","Yes","1579.2169959542","15111.914479944"
"9035","No","No","852.53077689232","46662.767945783"
"9036","No","No","1407.8692079397","43033.935930939"
"9037","No","Yes","0","17791.433227722"
"9038","No","No","350.1960855114","46893.731986129"
"9039","No","Yes","1276.3508390153","27732.268822008"
"9040","No","No","17.031680010564","24492.21348161"
"9041","Yes","No","1288.4069965544","44253.308735393"
"9042","No","No","861.36386043585","47969.67726428"
"9043","No","No","1209.7566413267","40605.813405036"
"9044","No","No","1067.7792286991","28077.254681594"
"9045","No","No","831.58732999642","32203.271844137"
"9046","Yes","No","1747.9836685695","18966.10957371"
"9047","No","No","0","58211.536072981"
"9048","No","Yes","1177.3276546111","13737.050335665"
"9049","No","No","0","50559.470747056"
"9050","No","No","943.46728928377","26388.617157878"
"9051","No","No","61.183344619618","37604.217804642"
"9052","No","No","1436.6476691398","38571.328059524"
"9053","No","No","343.64317830234","43483.737964776"
"9054","No","No","1018.3828710281","30846.820936372"
"9055","No","Yes","1173.0981200668","23811.000301551"
"9056","No","No","979.85104913593","44869.046912021"
"9057","No","No","444.60479636346","51584.336356354"
"9058","No","No","282.04243370289","50501.077238118"
"9059","No","Yes","1420.0229816213","26424.539075418"
"9060","No","No","654.66136009717","32400.481478639"
"9061","No","No","1388.563489254","21151.263128648"
"9062","No","Yes","0","13621.811191288"
"9063","No","No","0.023816297092026","37981.780625727"
"9064","No","Yes","1132.0840570011","15675.534436777"
"9065","No","No","1330.4810968515","50459.046896741"
"9066","No","No","815.17402327019","37946.981399617"
"9067","No","No","1163.3240403993","38323.084401491"
"9068","No","No","769.23063654226","49590.066581194"
"9069","No","No","698.07887287941","38960.267189501"
"9070","No","No","0","41239.020510396"
"9071","Yes","Yes","1789.4774747938","17667.782220271"
"9072","No","No","1124.966526782","50701.727536775"
"9073","No","No","1012.2862080704","60697.633615478"
"9074","No","No","0","31722.329674861"
"9075","No","No","481.77780560423","34478.952901592"
"9076","No","Yes","1383.5698235653","17245.028685443"
"9077","No","No","856.77045143877","42662.801975505"
"9078","No","No","994.01188892297","52188.77526903"
"9079","No","No","203.32812350615","40490.144989223"
"9080","Yes","No","1856.9147165083","33445.61686916"
"9081","No","No","566.87271916833","67018.419613612"
"9082","No","No","1428.7252580343","51633.432853608"
"9083","No","No","1339.1999629974","44257.935299959"
"9084","No","Yes","215.63389776376","23221.619371547"
"9085","Yes","No","1125.6565618153","34758.12377962"
"9086","No","No","514.85943618881","57241.703080712"
"9087","No","Yes","564.8027620699","21314.779443434"
"9088","No","Yes","705.88306451613","11121.699309086"
"9089","No","No","390.02172430027","39029.857072944"
"9090","No","No","690.60109777057","43511.337274716"
"9091","No","Yes","1596.7010547951","21581.272259309"
"9092","No","No","1578.4637113484","51413.840265372"
"9093","No","Yes","1363.9929568413","18140.361030998"
"9094","No","No","819.32637463183","22406.054936707"
"9095","No","No","0","44712.23168472"
"9096","No","No","870.02056792059","40535.310119234"
"9097","No","No","629.27189143705","35695.088611316"
"9098","No","No","217.51241222814","39616.260245271"
"9099","No","Yes","1702.9817017157","25203.456762621"
"9100","No","No","86.578888229203","31893.223362196"
"9101","No","Yes","967.1689244161","27077.626765449"
"9102","No","Yes","329.7643312869","17762.773875415"
"9103","No","No","594.36442815913","24273.562482086"
"9104","No","No","51.072302067167","38764.394680829"
"9105","No","No","345.39386814184","27012.753881309"
"9106","No","Yes","740.57785067166","17700.072067334"
"9107","No","No","1128.8334750419","45043.935617481"
"9108","No","No","1549.2633061346","43240.459025584"
"9109","No","Yes","472.02453706875","13685.470130695"
"9110","No","No","466.10976864446","26598.121349546"
"9111","No","No","633.7831602792","37672.158096736"
"9112","No","No","959.02146017268","46133.134272985"
"9113","No","No","1634.9966851923","36995.751163898"
"9114","No","No","155.99306134712","37599.767966885"
"9115","No","No","1060.9729202892","37410.376383182"
"9116","No","No","862.15019572378","59240.845031138"
"9117","No","Yes","380.90510662748","22042.570014476"
"9118","No","No","184.53047385799","35058.340654857"
"9119","No","No","1690.3873495135","46228.320057454"
"9120","No","No","406.99852187277","41505.406051413"
"9121","No","No","626.16812527464","35196.078233271"
"9122","No","No","1915.3320660064","21361.048134107"
"9123","No","Yes","1017.3609663988","21702.183103087"
"9124","No","No","669.36147892363","46007.005265778"
"9125","No","No","574.46987763389","46696.186344737"
"9126","No","Yes","256.32567046621","15627.662788709"
"9127","No","Yes","1365.7911903592","22301.706063029"
"9128","No","No","1194.645235643","35622.328212926"
"9129","No","No","286.30105452256","30026.07075684"
"9130","No","Yes","1260.4940089886","8549.2531756823"
"9131","No","No","659.78308526481","42054.914988958"
"9132","No","Yes","583.77422324086","12240.660518113"
"9133","No","No","1024.8194767962","40380.297963624"
"9134","No","No","1045.4268859312","50639.060093381"
"9135","No","No","522.77440890578","37481.682185097"
"9136","No","No","212.93178251117","46843.912493896"
"9137","No","No","0","54609.728556779"
"9138","No","No","316.56387222423","30293.963332073"
"9139","No","No","625.01732873307","58911.60865138"
"9140","No","Yes","789.37726615837","21140.508867015"
"9141","No","No","454.48814631193","39608.322871782"
"9142","No","No","1293.2976063679","65128.404528121"
"9143","No","No","964.09041344491","48405.843109238"
"9144","No","No","316.01751190473","39959.930003097"
"9145","No","No","826.02272220069","53874.371944438"
"9146","No","No","667.49204132191","24613.675519092"
"9147","No","Yes","950.47729287792","17932.125086182"
"9148","No","No","0","54659.163187834"
"9149","No","No","650.29013845737","44358.651622928"
"9150","No","No","448.88199683672","38426.259343688"
"9151","No","No","1326.4123698371","35158.190331744"
"9152","No","No","1322.0939767329","51845.180395649"
"9153","No","No","575.13765647333","25669.697167893"
"9154","No","No","392.47718191513","20674.672809357"
"9155","No","Yes","716.04809670228","15149.875773764"
"9156","No","No","358.92395153774","50989.744195494"
"9157","No","No","946.89205551669","9364.8497810299"
"9158","No","No","184.88729830205","49716.020405299"
"9159","No","No","600.82008575133","49727.489911946"
"9160","No","No","965.15048356801","34783.006878247"
"9161","No","No","937.03705536011","42169.043398711"
"9162","No","No","1225.9226475741","43718.694929344"
"9163","No","No","581.31310457157","32454.110153192"
"9164","No","No","62.110933852426","51206.292519546"
"9165","No","No","1653.5518763532","23137.561215267"
"9166","No","Yes","994.09073883995","17401.847237902"
"9167","No","Yes","1080.759732691","16900.390603952"
"9168","No","No","663.66379279278","51135.086262624"
"9169","No","No","0","44464.297293687"
"9170","No","No","11.138070057439","52195.920518867"
"9171","No","Yes","1403.1635255755","28207.931671643"
"9172","No","No","1005.5254293878","34587.243632217"
"9173","No","Yes","831.30449571609","17572.317934535"
"9174","No","No","154.21246338072","29153.451578362"
"9175","No","No","497.88190524354","55543.624687548"
"9176","No","Yes","601.89122058382","16948.613229062"
"9177","No","No","832.34453559956","51737.371047564"
"9178","No","No","1557.5590159855","36742.188526539"
"9179","No","No","705.33820986142","23952.544511499"
"9180","Yes","No","1234.1020213148","43764.868637645"
"9181","No","Yes","816.44360815159","19141.730206514"
"9182","No","No","768.37858481136","43325.97039016"
"9183","No","Yes","1725.3392435646","18268.195366536"
"9184","No","No","1004.1254073262","53397.391995222"
"9185","No","Yes","952.88713144138","15082.677111165"
"9186","No","No","1965.3293581671","31804.634219617"
"9187","No","No","930.08130159756","21575.423847261"
"9188","No","No","499.64632378487","69342.672480379"
"9189","No","No","1140.1401141","41775.51811027"
"9190","No","No","518.36990583119","27527.23480246"
"9191","No","No","1167.8891582096","35969.023556466"
"9192","No","No","1402.2427171691","32742.270612064"
"9193","No","No","0","31363.64950171"
"9194","No","No","42.149993232034","31812.891531874"
"9195","No","No","989.01779169306","35129.091736782"
"9196","No","No","10.231485310552","27237.380773748"
"9197","No","Yes","1298.5118086211","20491.770343728"
"9198","No","No","987.25004490878","50045.763178715"
"9199","No","No","920.57431445837","40527.987056308"
"9200","No","No","534.05554479025","30948.806749184"
"9201","No","Yes","1249.7664735139","16251.284700141"
"9202","No","Yes","732.4299417723","26433.105443857"
"9203","No","No","655.19987237166","38192.530391819"
"9204","No","No","224.2091090659","51199.641669546"
"9205","No","No","635.80871098053","40497.381621459"
"9206","No","Yes","1384.4153731423","13707.041596414"
"9207","No","No","979.10593791712","46319.911994263"
"9208","No","Yes","1463.82811094","15657.434483251"
"9209","No","No","1302.7837778175","50709.508627493"
"9210","No","Yes","50.951486258891","16251.611055901"
"9211","No","No","1235.1876840238","50865.52407028"
"9212","No","Yes","1047.2256242726","18069.252348681"
"9213","No","Yes","1032.6257892906","21122.957014572"
"9214","No","Yes","1285.9563965862","24106.58026641"
"9215","No","No","1265.1277392992","49385.521857069"
"9216","No","No","1032.5130005237","42495.462611911"
"9217","No","No","566.36709718395","39033.324993876"
"9218","No","No","521.80020689914","22209.055207469"
"9219","No","Yes","313.2133614419","28399.350856759"
"9220","No","Yes","0","18251.725624043"
"9221","No","Yes","982.80035569007","20312.210964034"
"9222","No","No","430.46906027427","47462.070985798"
"9223","No","Yes","1255.8488880563","22022.576575742"
"9224","No","No","1082.1694961193","54099.919524564"
"9225","No","No","450.32748562225","52446.41000027"
"9226","No","No","814.65504244455","42520.093647694"
"9227","No","Yes","1068.4546406754","13638.702693127"
"9228","No","No","549.16898926414","64952.612639342"
"9229","No","No","928.40966821528","41482.443534617"
"9230","No","No","1476.7626426388","54844.519341711"
"9231","No","Yes","785.8549597277","19188.914229258"
"9232","No","No","1493.6103799599","38744.228257958"
"9233","No","No","1074.0159104486","50491.260512707"
"9234","No","No","693.35847992623","46466.299389394"
"9235","No","No","848.60538708203","22749.647676289"
"9236","No","No","1233.7118744121","72461.301392021"
"9237","No","No","1264.1323849998","35385.116804638"
"9238","No","No","1474.6380359021","39872.227765854"
"9239","No","No","700.24484818418","25919.039346393"
"9240","No","No","803.97556626174","41429.248253576"
"9241","No","No","120.84305301642","36205.877761082"
"9242","No","No","1032.4034838314","38691.793925965"
"9243","No","No","563.9920899292","60222.367648609"
"9244","No","No","377.36364180159","37442.842651413"
"9245","No","No","0","26493.242678117"
"9246","No","Yes","688.69797626417","18794.48972483"
"9247","No","Yes","583.24847462287","17353.838577264"
"9248","No","No","1509.8711307802","41246.587011982"
"9249","No","No","43.14350042191","34316.890148325"
"9250","No","No","860.75129427471","36605.231775094"
"9251","No","No","204.03024667387","51108.04496366"
"9252","No","No","1059.2443870377","59865.028234277"
"9253","No","No","1207.7412241582","33416.606569754"
"9254","No","No","615.82184938294","34590.683579716"
